,City_x,State,Quality of Life Index,Purchasing Power Index,Safety Index,Health Care Index,Cost of Living Index,Property Price to Income Ratio,Traffic Commute Time Index,Pollution Index,Country Code,pop_thou,avg_5_yr_growth_thou,Percent Fertile,chrstpct,judpct,islmpct,budpct,zorpct,hinpct,sikhpct,shntpct,bahpct,taopct,jainpct,conpct,synpct,anmpct,nonpct,othrpct,sumpct,Country,City_y,AvgTemperature,pct_lt_sec,pct_some_sec,pct_some_ter
605,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Czech Republic,Prague,47.60325922728247,,,
606,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Equador,None,73.72174616878895,,,
607,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Equador,Quito,42.43536351165968,,,
608,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Ivory Coast,None,75.1399525145691,,,
609,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Laos,None,79.96746168789109,,,
610,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Macedonia,Skopje,54.00780356179161,,,
611,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Myanmar (Burma),None,71.5116770990717,,,
612,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,North Korea,None,48.21019857543733,,,
613,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Russia,Moscow,41.92599827325716,,,
614,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Russia,Yerevan,53.69699318040915,,,
615,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Serbia-Montenegro,None,42.396761015465394,,,
616,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,South Korea,Seoul,52.87797323548456,,,
617,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Syria,None,62.80611980572022,,,
618,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Taiwan,Taipei,69.33387653788029,,,
619,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Tanzania,None,65.30484079173841,,,
620,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,The Netherlands,Amsterdam,50.818076840060336,,,
621,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Venezuela,Caracas,78.326011872639,,,
622,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Vietnam,Hanoi,74.7373192315993,,,
623,Saint Petersburg,None,85.43750000000001,49.160000000000004,57.24875,58.75437499999999,44.799375000000005,15.289374999999998,51.356874999999995,67.07125,,,,,,,,,,,,,,,,,,,,,,Yugoslavia,Belgrade,54.03284049212184,,,
624,Salt Lake City, UT,175.3372727272727,138.81272727272727,71.42090909090908,70.16,65.83545454545454,4.073636363636363,35.68181818181819,59.19545454545453,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
625,San Antonio, TX,181.28,125.95124999999999,53.24,71.615,63.50875,2.2800000000000002,29.75875,41.745,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
626,San Diego, CA,188.92294117647057,128.91529411764708,61.86000000000002,70.96823529411766,76.63529411764705,5.107058823529412,41.471764705882336,36.028235294117636,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
627,San Francisco, CA,162.36588235294118,116.73647058823529,52.11764705882353,69.46764705882353,96.12529411764706,9.205882352941178,44.30352941176471,41.01705882352941,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
628,San Jose,None,113.728,40.476,44.160000000000004,62.86,54.23,9.382000000000001,65.116,53.222,CRI,1183.0,61.0,53.47753786773606,,,,,,,,,,,,,,,,,,Costa Rica,San Jose,70.37572846967439,0.385,0.175,0.175
629,San Jose, CA,178.7590909090909,147.50000000000003,53.54727272727273,67.02454545454545,80.03636363636362,6.035454545454545,34.301818181818184,50.58000000000001,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
630,San Juan,None,127.53000000000002,76.91333333333334,30.836666666666662,61.574999999999996,71.05333333333334,4.783333333333332,38.12333333333334,51.53333333333333,PRI,2466.0,-12.0,46.1362443634605,,,,,,,,,,,,,,,,,,,,,0.07500000000000001,0.45,0.315
631,Santiago,None,93.24944444444446,50.77333333333334,49.711111111111116,64.4738888888889,54.166111111111114,13.225555555555555,40.69277777777778,76.65166666666669,CHL,6494.0,227.0,51.935115580759145,1.8256000000000001,0.0024,0.0006,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0088,0.06,0.0167,0.0,,,,0.14500000000000002,0.42,0.16
632,Sao Paulo,None,57.881666666666675,40.51500000000001,28.515,55.45333333333334,56.114444444444445,18.25777777777778,47.016111111111115,82.72888888888889,BRA,20948.0,1277.0,54.59654890159675,1.7646,0.0012,0.0004,0.0026,0.0,0.0,0.0,0.0008,0.0002,0.0,0.0,0.0,0.0002,0.023,0.085,0.0063,0.0,Brazil,Brasilia,70.36527088279735,0.195,0.305,0.10500000000000001
633,Sao Paulo,None,57.881666666666675,40.51500000000001,28.515,55.45333333333334,56.114444444444445,18.25777777777778,47.016111111111115,82.72888888888889,BRA,20948.0,1277.0,54.59654890159675,1.7646,0.0012,0.0004,0.0026,0.0,0.0,0.0,0.0008,0.0002,0.0,0.0,0.0,0.0002,0.023,0.085,0.0063,0.0,Brazil,Rio de Janeiro,73.19683756071244,0.195,0.305,0.10500000000000001
634,Sao Paulo,None,57.881666666666675,40.51500000000001,28.515,55.45333333333334,56.114444444444445,18.25777777777778,47.016111111111115,82.72888888888889,BRA,20948.0,1277.0,54.59654890159675,1.7646,0.0012,0.0004,0.0026,0.0,0.0,0.0,0.0008,0.0002,0.0,0.0,0.0,0.0002,0.023,0.085,0.0063,0.0,Brazil,Sao Paulo,66.8327973235487,0.195,0.305,0.10500000000000001
635,Sarajevo,None,117.14,48.28833333333333,51.13083333333333,56.820833333333326,38.9925,12.720833333333333,28.031666666666663,70.1925,BIH,322.0,-14.0,47.161331493134675,,,,,,,,,,,,,,,,,,,,,0.08499999999999999,0.56,0.095
636,Seattle, WA,186.58875,130.76250000000002,55.9875,71.273125,87.98437499999999,5.29625,41.165000000000006,28.401874999999997,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
637,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Bolivia,None,44.86714871573494,,,
638,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Czech Republic,Prague,47.60325922728247,,,
639,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Equador,None,73.72174616878895,,,
640,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Equador,Quito,42.43536351165968,,,
641,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Ivory Coast,None,75.1399525145691,,,
642,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Laos,None,79.96746168789109,,,
643,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Macedonia,Skopje,54.00780356179161,,,
644,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Myanmar (Burma),None,71.5116770990717,,,
645,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,North Korea,None,48.21019857543733,,,
646,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Russia,Moscow,41.92599827325716,,,
647,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Russia,Yerevan,53.69699318040915,,,
648,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Serbia-Montenegro,None,42.396761015465394,,,
649,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,South Korea,Seoul,52.87797323548456,,,
650,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Syria,None,62.80611980572022,,,
651,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Taiwan,Taipei,69.33387653788029,,,
652,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Tanzania,None,65.30484079173841,,,
653,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,The Netherlands,Amsterdam,50.818076840060336,,,
654,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Venezuela,Caracas,78.326011872639,,,
655,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Vietnam,Hanoi,74.7373192315993,,,
656,Seoul,None,147.42538461538462,93.05846153846154,73.56153846153846,82.21461538461539,83.28307692307693,20.69538461538462,37.856153846153845,49.21307692307692,,9796.0,-1.0,,,,,,,,,,,,,,,,,,,Yugoslavia,Belgrade,54.03284049212184,,,
657,Seville (Sevilla),None,136.0,76.22,70.75,54.76,62.93,9.77,27.4,39.84,ESP,701.0,6.0,46.72027823721074,,,,,,,,,,,,,,,,,,Spain,Barcelona,61.26926397582565,0.15000000000000002,0.33,0.22
658,Seville (Sevilla),None,136.0,76.22,70.75,54.76,62.93,9.77,27.4,39.84,ESP,701.0,6.0,46.72027823721074,,,,,,,,,,,,,,,,,,Spain,None,58.69515432764961,0.15000000000000002,0.33,0.22
659,Seville (Sevilla),None,136.0,76.22,70.75,54.76,62.93,9.77,27.4,39.84,ESP,701.0,6.0,46.72027823721074,,,,,,,,,,,,,,,,,,Spain,Madrid,58.4405352903085,0.15000000000000002,0.33,0.22
660,Shanghai,None,63.84333333333333,62.051666666666655,65.46722222222222,60.405555555555566,56.09944444444445,34.84222222222222,44.16611111111111,87.15944444444443,CHN,23619.0,3458.0,52.97310596864593,0.11599999999999999,0.0,0.05,0.252,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.42,0.0399,0.325,0.0027,0.0,China,Beijing,54.719976257284614,0.21000000000000002,0.45,0.10500000000000001
661,Shanghai,None,63.84333333333333,62.051666666666655,65.46722222222222,60.405555555555566,56.09944444444445,34.84222222222222,44.16611111111111,87.15944444444443,CHN,23619.0,3458.0,52.97310596864593,0.11599999999999999,0.0,0.05,0.252,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.42,0.0399,0.325,0.0027,0.0,China,None,62.60468379020056,0.21000000000000002,0.45,0.10500000000000001
662,Shanghai,None,63.84333333333333,62.051666666666655,65.46722222222222,60.405555555555566,56.09944444444445,34.84222222222222,44.16611111111111,87.15944444444443,CHN,23619.0,3458.0,52.97310596864593,0.11599999999999999,0.0,0.05,0.252,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.42,0.0399,0.325,0.0027,0.0,China,None,72.82991582128169,0.21000000000000002,0.45,0.10500000000000001
663,Shanghai,None,63.84333333333333,62.051666666666655,65.46722222222222,60.405555555555566,56.09944444444445,34.84222222222222,44.16611111111111,87.15944444444443,CHN,23619.0,3458.0,52.97310596864593,0.11599999999999999,0.0,0.05,0.252,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.42,0.0399,0.325,0.0027,0.0,China,Shanghai,62.87304122598743,0.21000000000000002,0.45,0.10500000000000001
664,Shanghai,None,63.84333333333333,62.051666666666655,65.46722222222222,60.405555555555566,56.09944444444445,34.84222222222222,44.16611111111111,87.15944444444443,CHN,23619.0,3458.0,52.97310596864593,0.11599999999999999,0.0,0.05,0.252,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.42,0.0399,0.325,0.0027,0.0,China,None,46.88934700485679,0.21000000000000002,0.45,0.10500000000000001
665,Sharjah,None,142.03500000000003,79.3675,83.805,59.5225,52.605,4.4825,54.222500000000004,49.53,ARE,1246.0,300.0,76.62188121372075,,,,,,,,,,,,,,,,,,United Arab Emirates,Abu Dhabi,82.19249946039282,0.11499999999999999,0.355,0.175
666,Sharjah,None,142.03500000000003,79.3675,83.805,59.5225,52.605,4.4825,54.222500000000004,49.53,ARE,1246.0,300.0,76.62188121372075,,,,,,,,,,,,,,,,,,United Arab Emirates,Dubai,82.97263112454141,0.11499999999999999,0.355,0.175
667,Shenzhen,None,95.69,56.23666666666667,67.05999999999999,57.76,48.89333333333334,45.25333333333333,37.27,62.89000000000001,CHN,10753.0,959.0,52.97310596864593,0.11599999999999999,0.0,0.05,0.252,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.42,0.0399,0.325,0.0027,0.0,China,Beijing,54.719976257284614,0.21000000000000002,0.45,0.10500000000000001
668,Shenzhen,None,95.69,56.23666666666667,67.05999999999999,57.76,48.89333333333334,45.25333333333333,37.27,62.89000000000001,CHN,10753.0,959.0,52.97310596864593,0.11599999999999999,0.0,0.05,0.252,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.42,0.0399,0.325,0.0027,0.0,China,None,62.60468379020056,0.21000000000000002,0.45,0.10500000000000001
669,Shenzhen,None,95.69,56.23666666666667,67.05999999999999,57.76,48.89333333333334,45.25333333333333,37.27,62.89000000000001,CHN,10753.0,959.0,52.97310596864593,0.11599999999999999,0.0,0.05,0.252,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.42,0.0399,0.325,0.0027,0.0,China,None,72.82991582128169,0.21000000000000002,0.45,0.10500000000000001
670,Shenzhen,None,95.69,56.23666666666667,67.05999999999999,57.76,48.89333333333334,45.25333333333333,37.27,62.89000000000001,CHN,10753.0,959.0,52.97310596864593,0.11599999999999999,0.0,0.05,0.252,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.42,0.0399,0.325,0.0027,0.0,China,Shanghai,62.87304122598743,0.21000000000000002,0.45,0.10500000000000001
671,Shenzhen,None,95.69,56.23666666666667,67.05999999999999,57.76,48.89333333333334,45.25333333333333,37.27,62.89000000000001,CHN,10753.0,959.0,52.97310596864593,0.11599999999999999,0.0,0.05,0.252,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.42,0.0399,0.325,0.0027,0.0,China,None,46.88934700485679,0.21000000000000002,0.45,0.10500000000000001
672,Singapore,None,120.81777777777776,87.86611111111111,78.94777777777777,67.25111111111111,88.35833333333332,21.650555555555556,45.06888888888887,39.22333333333333,SGP,5585.0,520.0,53.879858334200726,,,,,,,,,,,,,,,,,,Singapore,Singapore,81.65440319447444,0.055,0.21000000000000002,0.54
673,Skopje,None,105.56000000000002,38.9725,55.739166666666655,59.67083333333333,35.740833333333335,14.585833333333333,32.341666666666676,82.38083333333333,MKD,,,50.82312620161393,,,,,,,,,,,,,,,,,,,,,0.08,0.47,0.125
674,Sofia,None,106.01833333333335,53.36388888888887,54.497222222222234,55.93888888888889,43.44833333333334,9.338333333333331,31.51611111111111,66.6738888888889,BGR,1222.0,24.0,44.7426541914532,,,,,,,,,,,,,,,,,,Bulgaria,Sofia,45.203345564429064,0.035,0.53,0.215
675,Spokane, WA,174.62,103.31200000000001,47.048,61.774,70.814,4.0200000000000005,23.652,19.369999999999997,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
676,Stockholm,None,167.39555555555555,101.27499999999999,56.69666666666667,70.61888888888888,90.32055555555554,13.763333333333332,37.31944444444444,15.72722222222222,SWE,1478.0,113.0,44.82504601290699,,,,,,,,,,,,,,,,,,Sweden,Stockholm,45.093503129721704,0.07,0.44,0.36
677,Stuttgart,None,172.78875,108.44749999999999,73.19375,71.2975,69.61749999999999,9.549999999999999,33.606249999999996,42.62375,DEU,625.0,16.0,43.06582000928394,,,,,,,,,,,,,,,,,,Germany,None,-46.86804979253114,0.04,0.485,0.3
678,Stuttgart,None,172.78875,108.44749999999999,73.19375,71.2975,69.61749999999999,9.549999999999999,33.606249999999996,42.62375,DEU,625.0,16.0,43.06582000928394,,,,,,,,,,,,,,,,,,Germany,Frankfurt,-13.668786266924569,0.04,0.485,0.3
679,Stuttgart,None,172.78875,108.44749999999999,73.19375,71.2975,69.61749999999999,9.549999999999999,33.606249999999996,42.62375,DEU,625.0,16.0,43.06582000928394,,,,,,,,,,,,,,,,,,Germany,Hamburg,-13.390460921843708,0.04,0.485,0.3
680,Stuttgart,None,172.78875,108.44749999999999,73.19375,71.2975,69.61749999999999,9.549999999999999,33.606249999999996,42.62375,DEU,625.0,16.0,43.06582000928394,,,,,,,,,,,,,,,,,,Germany,Munich,46.14548264858409,0.04,0.485,0.3
681,Sydney,None,173.94444444444446,110.25833333333334,62.63666666666667,73.44722222222222,94.50611111111111,10.438333333333333,43.68722222222223,27.75111111111111,AUS,4532.0,168.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Brisbane,68.07249082667806,0.07500000000000001,0.44,0.33
682,Sydney,None,173.94444444444446,110.25833333333334,62.63666666666667,73.44722222222222,94.50611111111111,10.438333333333333,43.68722222222223,27.75111111111111,AUS,4532.0,168.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Canberra,55.57968918627248,0.07500000000000001,0.44,0.33
683,Sydney,None,173.94444444444446,110.25833333333334,62.63666666666667,73.44722222222222,94.50611111111111,10.438333333333333,43.68722222222223,27.75111111111111,AUS,4532.0,168.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Melbourne,64.71940427368841,0.07500000000000001,0.44,0.33
684,Sydney,None,173.94444444444446,110.25833333333334,62.63666666666667,73.44722222222222,94.50611111111111,10.438333333333333,43.68722222222223,27.75111111111111,AUS,4532.0,168.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Perth,62.25062594431242,0.07500000000000001,0.44,0.33
685,Sydney,None,173.94444444444446,110.25833333333334,62.63666666666667,73.44722222222222,94.50611111111111,10.438333333333333,43.68722222222223,27.75111111111111,AUS,4532.0,168.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Sydney,57.54925534211086,0.07500000000000001,0.44,0.33
686,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Bolivia,None,44.86714871573494,,,
687,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Czech Republic,Prague,47.60325922728247,,,
688,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Equador,None,73.72174616878895,,,
689,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Equador,Quito,42.43536351165968,,,
690,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Ivory Coast,None,75.1399525145691,,,
691,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Laos,None,79.96746168789109,,,
692,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Macedonia,Skopje,54.00780356179161,,,
693,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Myanmar (Burma),None,71.5116770990717,,,
694,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,North Korea,None,48.21019857543733,,,
695,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Russia,Moscow,41.92599827325716,,,
696,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Russia,Yerevan,53.69699318040915,,,
697,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Serbia-Montenegro,None,42.396761015465394,,,
698,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,South Korea,Seoul,52.87797323548456,,,
699,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Syria,None,62.80611980572022,,,
700,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Taiwan,Taipei,69.33387653788029,,,
701,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Tanzania,None,65.30484079173841,,,
702,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,The Netherlands,Amsterdam,50.818076840060336,,,
703,Taipei,None,145.024,85.19666666666666,83.21266666666665,85.89399999999999,64.14133333333332,25.588,32.50066666666667,49.66933333333334,,,,,,,,,,,,,,,,,,,,,,Venezuela,Caracas,78.326011872639,,,
